company,source_row_index,title,location,publish_date,post_url,business_line,filter_keep,filter_reasons,source_schema
字节,35,商品发布AI产品经理-抖音电商,上海,2025-04-24,https://jobs.bytedance.com/experienced/position/7496816198228199698/detail,抖音电商,False,发布日期早于2026-03-08,bytedance
字节,36,AI产品经理-Data语音,杭州,2025-03-24,https://jobs.bytedance.com/experienced/position/7485329753940379911/detail,Data语音,False,发布日期早于2026-03-08,bytedance
字节,37,AI产品经理-抖音电商,上海,2026-05-26,https://jobs.bytedance.com/experienced/position/7644121777660446981/detail,抖音电商,True,,bytedance
字节,38,AI产品经理（可观测性方向）-Dev Infra,上海,2025-06-10,https://jobs.bytedance.com/experienced/position/7514280711382288647/detail,Dev Infra,False,发布日期早于2026-03-08,bytedance
字节,39,AI产品经理-TikTok Shop,杭州,2026-02-09,https://jobs.bytedance.com/experienced/position/7604699219862096133/detail,TikTok Shop,False,发布日期早于2026-03-08,bytedance
字节,40,AI产品经理-TikTok Shop,上海,2025-12-02,https://jobs.bytedance.com/experienced/position/7579076498786732293/detail,TikTok Shop,False,发布日期早于2026-03-08,bytedance
字节,41,AI产品经理-TikTok Shop,北京,2026-01-08,https://jobs.bytedance.com/experienced/position/7592884817608657157/detail,TikTok Shop,False,发布日期早于2026-03-08,bytedance
字节,42,高级AI产品经理（AI垂直场景）-集团信息系统,上海,2026-05-15,https://jobs.bytedance.com/experienced/position/7640003873964427573/detail,集团信息系统,True,,bytedance
字节,43,AI产品经理-扣子,北京,2024-10-30,https://jobs.bytedance.com/experienced/position/7431548186379143461/detail,扣子,False,发布日期早于2026-03-08,bytedance
字节,44,AI产品经理-扣子,深圳,2025-09-11,https://jobs.bytedance.com/experienced/position/7548783461394467079/detail,扣子,False,发布日期早于2026-03-08,bytedance
字节,45,高级AI产品经理-飞书,杭州,2024-01-09,https://jobs.bytedance.com/experienced/position/7322070071870212379/detail,飞书,False,发布日期早于2026-03-08,bytedance
字节,46,AI产品经理-抖音电商,北京,2026-04-21,https://jobs.bytedance.com/experienced/position/7631129293118638341/detail,抖音电商,True,,bytedance
字节,47,行业AI产品经理-飞书,上海,2026-05-18,https://jobs.bytedance.com/experienced/position/7641148833813088517/detail,飞书,False,要求5年以上工作经验,bytedance
字节,48,行业AI产品经理-飞书,深圳,2026-05-18,https://jobs.bytedance.com/experienced/position/7641151102796351797/detail,飞书,False,要求5年以上工作经验,bytedance
字节,49,行业AI产品经理-飞书,北京,2026-01-15,https://jobs.bytedance.com/experienced/position/7595584927228512517/detail,飞书,False,发布日期早于2026-03-08；要求5年以上工作经验,bytedance
字节,50,AI产品经理-豆包爱学,北京,2024-12-17,https://jobs.bytedance.com/experienced/position/7449313662403971336/detail,豆包爱学,False,发布日期早于2026-03-08,bytedance
字节,51,商品发布AI产品经理-抖音电商,上海,2026-04-13,https://jobs.bytedance.com/experienced/position/7628209345607813429/detail,抖音电商,True,,bytedance
字节,52,AI产品经理-TikTok（上海）,上海,2026-05-25,https://jobs.bytedance.com/experienced/position/7643728059874478389/detail,TikTok（上海）,True,,bytedance
字节,53,AI产品经理-抖音电商,上海,2026-04-21,https://jobs.bytedance.com/experienced/position/7631124636152154373/detail,抖音电商,True,,bytedance
字节,54,AI产品经理-抖音电商,北京,2026-04-21,https://jobs.bytedance.com/experienced/position/7631127110056675589/detail,抖音电商,True,,bytedance
字节,55,AI产品经理-抖音电商,北京,2026-04-24,https://jobs.bytedance.com/experienced/position/7632206845206857989/detail,抖音电商,True,,bytedance
字节,56,AI产品经理-抖音电商,上海,2026-04-23,https://jobs.bytedance.com/experienced/position/7631862247841597701/detail,抖音电商,True,,bytedance
字节,57,AI产品经理-抖音电商,上海,2026-04-21,https://jobs.bytedance.com/experienced/position/7631126933120370949/detail,抖音电商,True,,bytedance
字节,58,社交AI产品经理-TikTok,上海,2026-03-17,https://jobs.bytedance.com/experienced/position/7618053843510954293/detail,TikTok,True,,bytedance
字节,59,研发平台AI产品经理-Dev Infra,上海,2025-02-12,https://jobs.bytedance.com/experienced/position/7470432989257959698/detail,Dev Infra,False,发布日期早于2026-03-08,bytedance
字节,60,高级AI产品经理-飞书IM,北京,2024-12-20,https://jobs.bytedance.com/experienced/position/7450501406907500807/detail,飞书IM,False,发布日期早于2026-03-08,bytedance
字节,61,AI产品经理（AI分身）-抖音,深圳,2026-04-29,https://jobs.bytedance.com/experienced/position/7634068677477910837/detail,抖音,True,,bytedance
字节,62,商家AI产品经理-抖音电商,上海,2025-11-10,https://jobs.bytedance.com/experienced/position/7570987149207832885/detail,抖音电商,False,发布日期早于2026-03-08,bytedance
字节,63,运营AI产品经理-抖音电商,杭州,2025-11-10,https://jobs.bytedance.com/experienced/position/7570986842896746757/detail,抖音电商,False,发布日期早于2026-03-08,bytedance
字节,64,运营AI产品经理-抖音电商,上海,2025-11-10,https://jobs.bytedance.com/experienced/position/7570986562919368965/detail,抖音电商,False,发布日期早于2026-03-08,bytedance
字节,65,高级AI产品经理-飞书,北京,2025-11-03,https://jobs.bytedance.com/experienced/position/7568476391635847429/detail,飞书,False,发布日期早于2026-03-08,bytedance
字节,66,高级AI产品经理-飞书,杭州,2025-07-17,https://jobs.bytedance.com/experienced/position/7527871379245795592/detail,飞书,False,发布日期早于2026-03-08,bytedance
字节,67,AI产品经理-集团信息系统,上海,2026-05-19,https://jobs.bytedance.com/experienced/position/7641521825382500661/detail,集团信息系统,True,,bytedance
字节,68,AI产品经理（B端）-抖音生活服务,北京,2026-04-08,https://jobs.bytedance.com/experienced/position/7626382357930821941/detail,抖音生活服务,True,,bytedance
字节,69,AI产品经理（B端）-抖音生活服务,上海,2026-04-08,https://jobs.bytedance.com/experienced/position/7626381123106883893/detail,抖音生活服务,True,,bytedance
字节,70,语言学习类AI产品经理-Gauth,北京,2026-02-10,https://jobs.bytedance.com/experienced/position/7605138439006685445/detail,Gauth,False,发布日期早于2026-03-08,bytedance
字节,71,AI产品经理-大模型安全测评,北京,2025-07-22,https://jobs.bytedance.com/experienced/position/7529817996686493970/detail,大模型安全测评,False,发布日期早于2026-03-08,bytedance
字节,72,高级AI产品经理-飞书多维表格,北京,2025-09-29,https://jobs.bytedance.com/experienced/position/7555486407952795911/detail,飞书多维表格,False,发布日期早于2026-03-08,bytedance
字节,73,AI产品经理-AI创新业务,北京,2025-02-11,https://jobs.bytedance.com/experienced/position/7470046983894812935/detail,AI创新业务,False,发布日期早于2026-03-08,bytedance
字节,74,行业AI产品经理-飞书,杭州,2026-01-15,https://jobs.bytedance.com/experienced/position/7595584681363212597/detail,飞书,False,发布日期早于2026-03-08；要求5年以上工作经验,bytedance
字节,75,资深AI产品经理-豆包,北京,2025-10-16,https://jobs.bytedance.com/experienced/position/7561654576477554949/detail,豆包,False,发布日期早于2026-03-08,bytedance
字节,76,AI产品经理-AI创新业务,深圳,2025-02-11,https://jobs.bytedance.com/experienced/position/7470062770294655239/detail,AI创新业务,False,发布日期早于2026-03-08,bytedance
字节,77,AI产品经理-国际化广告,北京,2025-11-27,https://jobs.bytedance.com/experienced/position/7577392747268802869/detail,国际化广告,False,发布日期早于2026-03-08,bytedance
字节,78,AI产品经理（社交方向）-抖音,深圳,2025-12-24,https://jobs.bytedance.com/experienced/position/7587266712621320453/detail,抖音,False,发布日期早于2026-03-08,bytedance
字节,79,AI产品经理（社交方向）-抖音,北京,2025-12-24,https://jobs.bytedance.com/experienced/position/7587267310995294517/detail,抖音,False,发布日期早于2026-03-08,bytedance
字节,80,AI产品经理-抖音研发,北京,2022-09-27,https://jobs.bytedance.com/experienced/position/7147905627624147207/detail,抖音研发,False,发布日期早于2026-03-08,bytedance
字节,81,AI产品经理（社交与创作）-TikTok,上海,2026-03-24,https://jobs.bytedance.com/experienced/position/7620660647415826693/detail,TikTok,True,,bytedance
字节,82,AI产品经理（AI coding方向）-Aime,杭州,2026-01-12,https://jobs.bytedance.com/experienced/position/7594410079992432949/detail,Aime,False,发布日期早于2026-03-08,bytedance
字节,83,研发平台AI产品经理-Dev Infra,北京,2024-01-07,https://jobs.bytedance.com/experienced/position/7321252497531521330/detail,Dev Infra,False,发布日期早于2026-03-08,bytedance
字节,84,商家AI产品经理-抖音电商,杭州,2025-11-10,https://jobs.bytedance.com/experienced/position/7570986292770310405/detail,抖音电商,False,发布日期早于2026-03-08,bytedance
字节,85,AI产品经理-抖音生活服务,北京,2025-12-08,https://jobs.bytedance.com/experienced/position/7581321526159444277/detail,抖音生活服务,False,发布日期早于2026-03-08,bytedance
字节,86,AI产品经理（AI Coding方向）-Stone-Bot Studio,北京,2026-01-12,https://jobs.bytedance.com/experienced/position/7594409781193804085/detail,Bot Studio,False,发布日期早于2026-03-08,bytedance
字节,87,商家自助AI产品经理-抖音电商,上海,2026-05-06,https://jobs.bytedance.com/experienced/position/7636616092786051381/detail,抖音电商,True,,bytedance
字节,88,社交私信AI产品经理-TikTok,上海,2025-03-05,https://jobs.bytedance.com/experienced/position/7478290675911821575/detail,TikTok,False,发布日期早于2026-03-08,bytedance
字节,89,电商推荐AI产品经理-抖音电商,上海,2026-03-27,https://jobs.bytedance.com/experienced/position/7621762093238225205/detail,抖音电商,True,,bytedance
字节,90,AI产品经理（商业化方向）-剪映CapCut,上海,2026-03-16,https://jobs.bytedance.com/experienced/position/7617838637778307381/detail,剪映CapCut,True,,bytedance
字节,91,巨量千川商家供给AI产品经理-抖音电商,北京,2025-11-19,https://jobs.bytedance.com/experienced/position/7574354471578388789/detail,抖音电商,False,发布日期早于2026-03-08,bytedance
字节,92,商家端AI产品经理-抖音生活服务,北京,2025-02-07,https://jobs.bytedance.com/experienced/position/7468545480608942343/detail,抖音生活服务,False,发布日期早于2026-03-08；要求5年以上工作经验,bytedance
字节,93,商品AI产品经理-抖音电商,上海,2026-02-03,https://jobs.bytedance.com/experienced/position/7602570046460807477/detail,抖音电商,False,发布日期早于2026-03-08,bytedance
字节,94,团队订阅AI产品经理-剪映CapCut,北京,2024-04-18,https://jobs.bytedance.com/experienced/position/7359094773557250331/detail,剪映CapCut,False,发布日期早于2026-03-08,bytedance
字节,95,AI产品经理（数字人方向）-TikTok Shop,杭州,2026-05-08,https://jobs.bytedance.com/experienced/position/7637392077990791429/detail,TikTok Shop,True,,bytedance
字节,96,AI产品经理（智能对话与AI员工）-抖音生活服务,北京,2025-11-28,https://jobs.bytedance.com/experienced/position/7577708164797335861/detail,抖音生活服务,False,发布日期早于2026-03-08,bytedance
字节,97,AI产品经理-CapCut,北京,2024-12-18,https://jobs.bytedance.com/experienced/position/7449579385759861010/detail,CapCut,False,发布日期早于2026-03-08,bytedance
字节,98,商业化系统AI产品经理-飞书,上海,2025-06-11,https://jobs.bytedance.com/experienced/position/7514595851915151623/detail,飞书,False,发布日期早于2026-03-08,bytedance
字节,99,AI产品经理（一方应用方向）-AI创新业务,北京,2025-12-16,https://jobs.bytedance.com/experienced/position/7584328223313299765/detail,AI创新业务,False,发布日期早于2026-03-08,bytedance
字节,100,商业化系统AI产品经理-飞书,杭州,2025-12-25,https://jobs.bytedance.com/experienced/position/7587736937450883333/detail,飞书,False,发布日期早于2026-03-08,bytedance
字节,101,商业化系统AI产品经理-飞书,北京,2026-03-16,https://jobs.bytedance.com/experienced/position/7617825596307015941/detail,飞书,True,,bytedance
字节,102,商品AI产品经理（品类策略）-TikTok Shop,上海,2025-12-08,https://jobs.bytedance.com/experienced/position/7581427058531453237/detail,TikTok Shop,False,发布日期早于2026-03-08,bytedance
字节,103,商品库AI产品经理-抖音电商,上海,2026-04-13,https://jobs.bytedance.com/experienced/position/7628212457643231493/detail,抖音电商,True,,bytedance
字节,104,AI产品经理（电商搜索方向）-TikTok Shop,上海,2025-11-11,https://jobs.bytedance.com/experienced/position/7571257307049707781/detail,TikTok Shop,False,发布日期早于2026-03-08,bytedance
字节,105,AI产品经理-飞书（北京/深圳）,北京,2025-11-11,https://jobs.bytedance.com/experienced/position/7571374791087294725/detail,飞书（北京/深圳）,False,发布日期早于2026-03-08,bytedance
字节,106,AI产品经理（通用Agent方向）-Stone-Bot Studio,北京,2025-08-05,https://jobs.bytedance.com/experienced/position/7535077448737392904/detail,Bot Studio,False,发布日期早于2026-03-08,bytedance
字节,107,AI产品经理-Dev Infra,上海,2026-04-08,https://jobs.bytedance.com/experienced/position/7626223336315685125/detail,Dev Infra,True,,bytedance
字节,108,AI产品经理（商家方向）-TikTok Shop,上海,2025-08-21,https://jobs.bytedance.com/experienced/position/7541033768229275912/detail,TikTok Shop,False,发布日期早于2026-03-08,bytedance
字节,109,AI产品经理（Agent/开放平台方向）-Spring产品,北京,2026-04-07,https://jobs.bytedance.com/experienced/position/7625934162377230597/detail,Spring产品,True,,bytedance
字节,110,AI产品经理-中国商业产品与技术,北京,2025-10-22,https://jobs.bytedance.com/experienced/position/7563878089580316933/detail,中国商业产品与技术,False,发布日期早于2026-03-08,bytedance
字节,111,AI产品经理（用户方向）-TikTok直播,上海,2025-08-07,https://jobs.bytedance.com/experienced/position/7535784517489264904/detail,TikTok直播,False,发布日期早于2026-03-08,bytedance
字节,112,国际商业化AI产品经理（大模型方向）-广告主体验,上海,2025-06-26,https://jobs.bytedance.com/experienced/position/7520071064413145352/detail,广告主体验,False,发布日期早于2026-03-08,bytedance
字节,113,AI产品经理（AM智能运营）-TikTok Shop,上海,2025-12-04,https://jobs.bytedance.com/experienced/position/7579801931068573957/detail,TikTok Shop,False,发布日期早于2026-03-08,bytedance
字节,114,AI产品经理-中国商业产品（北京）,北京,2025-04-22,https://jobs.bytedance.com/experienced/position/7496031677139978503/detail,中国商业产品（北京）,False,发布日期早于2026-03-08,bytedance
字节,115,AI产品经理（智能对话与AI员工）-抖音生活服务,上海,2026-04-02,https://jobs.bytedance.com/experienced/position/7624018646638414133/detail,抖音生活服务,True,,bytedance
字节,116,AI产品经理（国际电商方向）-剪映CapCut,深圳,2026-03-16,https://jobs.bytedance.com/experienced/position/7617839326168844549/detail,剪映CapCut,True,,bytedance
字节,117,人才系统AI产品经理-管理研究院,北京,2026-01-21,https://jobs.bytedance.com/experienced/position/7597663577026447669/detail,管理研究院,False,发布日期早于2026-03-08,bytedance
字节,118,AI产品经理-抖音电商,北京,2026-05-26,https://jobs.bytedance.com/experienced/position/7644122084184475957/detail,抖音电商,True,,bytedance
字节,119,AI产品经理（内容安全方向）-TikTok安全产品,北京,2026-02-13,https://jobs.bytedance.com/experienced/position/7606206918819694853/detail,TikTok安全产品,False,发布日期早于2026-03-08,bytedance
字节,120,客服平台AI产品经理（生产力管理WFM方向）-TikTok Shop,北京,2026-05-06,https://jobs.bytedance.com/experienced/position/7636650311922321669/detail,TikTok Shop,True,,bytedance
字节,121,AI产品经理-抖音生活服务,北京,2026-04-27,https://jobs.bytedance.com/experienced/position/7633287502036551941/detail,抖音生活服务,True,,bytedance
字节,122,AI产品经理（用户产品）-TikTok直播,上海,2025-10-11,https://jobs.bytedance.com/experienced/position/7559855049893447944/detail,TikTok直播,False,发布日期早于2026-03-08,bytedance
字节,123,资深AI产品经理（场景创新方向）-飞书,上海,2025-07-11,https://jobs.bytedance.com/experienced/position/7525689104772647176/detail,飞书,False,发布日期早于2026-03-08,bytedance
字节,124,AI产品经理-飞书多维表格（深圳/北京）,深圳,2024-12-10,https://jobs.bytedance.com/experienced/position/7446633165428574482/detail,飞书多维表格（深圳/北京）,False,发布日期早于2026-03-08,bytedance
字节,125,风控AI产品经理-链接安全,北京,2026-06-03,https://jobs.bytedance.com/experienced/position/7647006248021264693/detail,链接安全,True,,bytedance
字节,126,风控AI产品经理-链接安全,深圳,2026-06-01,https://jobs.bytedance.com/experienced/position/7646331547399358725/detail,链接安全,True,,bytedance
字节,127,高级AI产品经理（妙记/音视频方向）-飞书,上海,2025-04-16,https://jobs.bytedance.com/experienced/position/7493572774875678984/detail,飞书,False,发布日期早于2026-03-08,bytedance
字节,128,AI产品经理（达人经营方向）-抖音电商（北京）,北京,2025-08-22,https://jobs.bytedance.com/experienced/position/7541314121405958408/detail,抖音电商（北京）,False,发布日期早于2026-03-08,bytedance
字节,129,AI产品经理（达人经营方向）-抖音电商（上海）,上海,2025-08-22,https://jobs.bytedance.com/experienced/position/7541315240814823698/detail,抖音电商（上海）,False,发布日期早于2026-03-08,bytedance
字节,130,商家自助AI产品经理-抖音电商,北京,2026-05-06,https://jobs.bytedance.com/experienced/position/7636617159552616709/detail,抖音电商,True,,bytedance
字节,131,电商推荐AI产品经理-抖音电商,北京,2026-03-27,https://jobs.bytedance.com/experienced/position/7621762547737217333/detail,抖音电商,True,,bytedance
字节,132,AI产品经理（用户方向）-TikTok直播,北京,2025-08-14,https://jobs.bytedance.com/experienced/position/7538331984142797074/detail,TikTok直播,False,发布日期早于2026-03-08,bytedance
字节,133,AI产品经理（内容策略&达人推荐策略）-巨量星图品宣场景,北京,2025-10-09,https://jobs.bytedance.com/experienced/position/7559122043019725074/detail,巨量星图品宣场景,False,发布日期早于2026-03-08,bytedance
字节,134,高级AI产品经理（基础产品方向）-抖音,上海,2024-10-09,https://jobs.bytedance.com/experienced/position/7423689469956770074/detail,抖音,False,发布日期早于2026-03-08,bytedance
字节,135,高级AI产品经理（基础产品方向）-抖音,北京,2026-04-29,https://jobs.bytedance.com/experienced/position/7634096095475337477/detail,抖音,True,,bytedance
字节,136,产品经理（业务风控）-AI产品经理-TikTok业务风控,北京,2026-05-11,https://jobs.bytedance.com/experienced/position/7638458771246942517/detail,TikTok业务风控,True,,bytedance
字节,137,AI产品经理（内容策略&达人推荐策略）-巨量星图效果场景（北京/上海）,北京,2025-10-20,https://jobs.bytedance.com/experienced/position/7563197583554152757/detail,巨量星图效果场景（北京/上海）,False,发布日期早于2026-03-08,bytedance
字节,138,增长产品经理（AI方向）-飞书（北京/杭州/上海）,杭州,2026-01-15,https://jobs.bytedance.com/experienced/position/7595477153920141573/detail,飞书（北京/杭州/上海）,False,发布日期早于2026-03-08,bytedance
字节,139,产品经理（AI大模型效果方向）-抖音,深圳,2024-10-10,https://jobs.bytedance.com/experienced/position/7424062645269449010/detail,抖音,False,发布日期早于2026-03-08,bytedance
字节,140,策略产品经理（AI大模型效果方向）-抖音,深圳,2025-02-26,https://jobs.bytedance.com/experienced/position/7475637557980907784/detail,抖音,False,发布日期早于2026-03-08,bytedance
字节,141,策略产品经理（AI大模型效果方向）-抖音,上海,2024-11-18,https://jobs.bytedance.com/experienced/position/7438545247574477063/detail,抖音,False,发布日期早于2026-03-08,bytedance
字节,142,大模型产品经理-火山方舟MaaS,杭州,2024-11-05,https://jobs.bytedance.com/experienced/position/7433656813104417036/detail,火山方舟MaaS,False,发布日期早于2026-03-08,bytedance
字节,143,搜索产品经理（AI搜索方向）-TikTok,北京,2025-06-23,https://jobs.bytedance.com/experienced/position/7519064028641528071/detail,TikTok,False,发布日期早于2026-03-08,bytedance
字节,144,AIGC产品经理-巨量云图（北京/上海）,北京,2025-10-11,https://jobs.bytedance.com/experienced/position/7559847947707779346/detail,巨量云图（北京/上海）,False,发布日期早于2026-03-08,bytedance
字节,145,AIGC产品经理（创意Agent方向电商营销）-抖音电商,北京,2026-04-30,https://jobs.bytedance.com/experienced/position/7634385633538918661/detail,抖音电商,True,,bytedance
字节,146,AIGC产品经理（创意Agent方向·电商营销）-抖音电商,上海,2026-05-06,https://jobs.bytedance.com/experienced/position/7636628525310904581/detail,抖音电商,True,,bytedance
字节,147,AI策略产品经理-AI创新业务,上海,2024-05-30,https://jobs.bytedance.com/experienced/position/7374629302891825459/detail,AI创新业务,False,发布日期早于2026-03-08,bytedance
字节,148,AI Coding产品经理-TRAE,上海,2024-10-11,https://jobs.bytedance.com/experienced/position/7424493757935225125/detail,TRAE,False,发布日期早于2026-03-08,bytedance
字节,149,AI Coding产品经理-TRAE,北京,2024-04-22,https://jobs.bytedance.com/experienced/position/7360527198607395109/detail,TRAE,False,发布日期早于2026-03-08,bytedance
字节,150,大模型策略产品经理-AI创新业务,北京,2025-10-22,https://jobs.bytedance.com/experienced/position/7563887568448620805/detail,AI创新业务,False,发布日期早于2026-03-08,bytedance
字节,151,AI工具产品经理-剪映CapCut,深圳,2024-12-10,https://jobs.bytedance.com/experienced/position/7446718443191912722/detail,剪映CapCut,False,发布日期早于2026-03-08,bytedance
字节,152,AI数据产品经理-抖音电商,上海,2025-05-30,https://jobs.bytedance.com/experienced/position/7510080105990146311/detail,抖音电商,False,发布日期早于2026-03-08,bytedance
字节,153,AI观测存储分析产品经理-Data,杭州,2026-04-10,https://jobs.bytedance.com/experienced/position/7627034767146060037/detail,Data,False,要求5年以上工作经验,bytedance
字节,154,AI数据产品经理-抖音电商,北京,2020-05-08,https://jobs.bytedance.com/experienced/position/6824438902872869134/detail,抖音电商,False,发布日期早于2026-03-08,bytedance
字节,155,搜索增长产品经理（AI创作方向）-TikTok,北京,2026-05-22,https://jobs.bytedance.com/experienced/position/7642625591527016757/detail,TikTok,True,,bytedance
字节,156,终端应用安全产品经理-AI创新业务,北京,2026-03-17,https://jobs.bytedance.com/experienced/position/7618161608090913077/detail,AI创新业务,True,,bytedance
字节,157,AI Coding产品经理（开发工具设计方向）-TRAE,上海,2025-04-17,https://jobs.bytedance.com/experienced/position/7494115493713660167/detail,TRAE,False,发布日期早于2026-03-08,bytedance
字节,158,资深AI大模型产品经理-火山方舟MaaS,上海,2025-11-06,https://jobs.bytedance.com/experienced/position/7569519538625300741/detail,火山方舟MaaS,False,发布日期早于2026-03-08；要求5年以上工作经验,bytedance
字节,159,资深AI大模型产品经理-火山方舟MaaS,北京,2025-11-06,https://jobs.bytedance.com/experienced/position/7569518686495983877/detail,火山方舟MaaS,False,发布日期早于2026-03-08；要求5年以上工作经验,bytedance
字节,160,AI Coding产品经理（开发工具设计方向）-TRAE,杭州,2025-04-17,https://jobs.bytedance.com/experienced/position/7494208058601048328/detail,TRAE,False,发布日期早于2026-03-08,bytedance
字节,161,AI Coding产品经理（开发工具设计方向）-TRAE,北京,2025-04-17,https://jobs.bytedance.com/experienced/position/7494208027257784594/detail,TRAE,False,发布日期早于2026-03-08,bytedance
